rent_time,rent_station,rent_count,hour,weekday,month,is_weekend,is_peak,temperature,rainfall,wind_speed,sarea,latitude,longitude,Quantity,mrt_count_800m,mrt_dist_nearest_m,school_count_800m,school_dist_nearest_m,park_count_800m,park_dist_nearest_m,population_count,shopping_district_count
2023-09-01 00:00:00,捷運公館站(2號出口),13,0,4,9,0,0,29.4,0.0,13.0,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-01 00:00:00,捷運公館站(3號出口),4,0,4,9,0,0,29.4,0.0,13.0,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-01 00:00:00,捷運科技大樓站,8,0,4,9,0,0,29.4,0.0,13.0,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-01 00:00:00,捷運芝山站(2號出口),4,0,4,9,0,0,29.4,0.0,13.0,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-01 00:00:00,捷運龍山寺站(1號出口),3,0,4,9,0,0,29.4,0.0,13.0,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-01 01:00:00,捷運公館站(2號出口),0,1,4,9,0,0,30.1,0.2,14.8,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-01 01:00:00,捷運公館站(3號出口),4,1,4,9,0,0,30.1,0.2,14.8,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-01 01:00:00,捷運科技大樓站,0,1,4,9,0,0,30.1,0.2,14.8,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-01 01:00:00,捷運芝山站(2號出口),0,1,4,9,0,0,30.1,0.2,14.8,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-01 01:00:00,捷運龍山寺站(1號出口),4,1,4,9,0,0,30.1,0.2,14.8,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-01 02:00:00,捷運龍山寺站(1號出口),1,2,4,9,0,0,30.8,0.6,14.8,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-01 02:00:00,捷運芝山站(2號出口),0,2,4,9,0,0,30.8,0.6,14.8,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-01 02:00:00,捷運公館站(2號出口),2,2,4,9,0,0,30.8,0.6,14.8,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-01 02:00:00,捷運公館站(3號出口),0,2,4,9,0,0,30.8,0.6,14.8,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-01 02:00:00,捷運科技大樓站,0,2,4,9,0,0,30.8,0.6,14.8,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-01 04:00:00,捷運公館站(2號出口),4,4,4,9,0,0,31.9,0.1,14.8,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-01 04:00:00,捷運公館站(3號出口),1,4,4,9,0,0,31.9,0.1,14.8,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-01 04:00:00,捷運科技大樓站,0,4,4,9,0,0,31.9,0.1,14.8,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-01 04:00:00,捷運芝山站(2號出口),1,4,4,9,0,0,31.9,0.1,14.8,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-01 04:00:00,捷運龍山寺站(1號出口),1,4,4,9,0,0,31.9,0.1,14.8,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-01 05:00:00,捷運龍山寺站(1號出口),1,5,4,9,0,0,31.6,0.1,16.7,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-01 05:00:00,捷運科技大樓站,2,5,4,9,0,0,31.6,0.1,16.7,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-01 05:00:00,捷運芝山站(2號出口),1,5,4,9,0,0,31.6,0.1,16.7,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-01 05:00:00,捷運公館站(2號出口),4,5,4,9,0,0,31.6,0.1,16.7,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-01 05:00:00,捷運公館站(3號出口),0,5,4,9,0,0,31.6,0.1,16.7,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-01 06:00:00,捷運公館站(2號出口),24,6,4,9,0,0,31.3,0.0,16.7,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-01 06:00:00,捷運公館站(3號出口),9,6,4,9,0,0,31.3,0.0,16.7,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-01 06:00:00,捷運科技大樓站,12,6,4,9,0,0,31.3,0.0,16.7,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-01 06:00:00,捷運芝山站(2號出口),10,6,4,9,0,0,31.3,0.0,16.7,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-01 06:00:00,捷運龍山寺站(1號出口),12,6,4,9,0,0,31.3,0.0,16.7,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-01 07:00:00,捷運龍山寺站(1號出口),52,7,4,9,0,1,30.6,0.0,16.7,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-01 07:00:00,捷運科技大樓站,32,7,4,9,0,1,30.6,0.0,16.7,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-01 07:00:00,捷運芝山站(2號出口),33,7,4,9,0,1,30.6,0.0,16.7,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-01 07:00:00,捷運公館站(2號出口),68,7,4,9,0,1,30.6,0.0,16.7,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-01 07:00:00,捷運公館站(3號出口),40,7,4,9,0,1,30.6,0.0,16.7,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-01 08:00:00,捷運公館站(2號出口),74,8,4,9,0,1,29.9,0.0,14.8,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-01 08:00:00,捷運公館站(3號出口),32,8,4,9,0,1,29.9,0.0,14.8,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-01 08:00:00,捷運科技大樓站,50,8,4,9,0,1,29.9,0.0,14.8,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-01 08:00:00,捷運芝山站(2號出口),32,8,4,9,0,1,29.9,0.0,14.8,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-01 08:00:00,捷運龍山寺站(1號出口),33,8,4,9,0,1,29.9,0.0,14.8,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-01 09:00:00,捷運芝山站(2號出口),20,9,4,9,0,1,29.2,0.7,14.8,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-01 09:00:00,捷運公館站(2號出口),47,9,4,9,0,1,29.2,0.7,14.8,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-01 09:00:00,捷運公館站(3號出口),16,9,4,9,0,1,29.2,0.7,14.8,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-01 09:00:00,捷運科技大樓站,42,9,4,9,0,1,29.2,0.7,14.8,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-01 09:00:00,捷運龍山寺站(1號出口),22,9,4,9,0,1,29.2,0.7,14.8,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-01 10:00:00,捷運龍山寺站(1號出口),20,10,4,9,0,0,28.9,0.2,14.8,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-01 10:00:00,捷運科技大樓站,24,10,4,9,0,0,28.9,0.2,14.8,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-01 10:00:00,捷運芝山站(2號出口),21,10,4,9,0,0,28.9,0.2,14.8,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-01 10:00:00,捷運公館站(3號出口),10,10,4,9,0,0,28.9,0.2,14.8,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-01 10:00:00,捷運公館站(2號出口),61,10,4,9,0,0,28.9,0.2,14.8,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-01 11:00:00,捷運公館站(2號出口),66,11,4,9,0,0,28.6,0.5,13.0,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-01 11:00:00,捷運公館站(3號出口),35,11,4,9,0,0,28.6,0.5,13.0,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-01 11:00:00,捷運科技大樓站,26,11,4,9,0,0,28.6,0.5,13.0,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-01 11:00:00,捷運芝山站(2號出口),8,11,4,9,0,0,28.6,0.5,13.0,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-01 11:00:00,捷運龍山寺站(1號出口),20,11,4,9,0,0,28.6,0.5,13.0,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-01 12:00:00,捷運公館站(2號出口),111,12,4,9,0,0,28.3,0.4,13.0,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-01 12:00:00,捷運公館站(3號出口),47,12,4,9,0,0,28.3,0.4,13.0,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-01 12:00:00,捷運科技大樓站,21,12,4,9,0,0,28.3,0.4,13.0,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-01 12:00:00,捷運芝山站(2號出口),15,12,4,9,0,0,28.3,0.4,13.0,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-01 12:00:00,捷運龍山寺站(1號出口),22,12,4,9,0,0,28.3,0.4,13.0,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-01 13:00:00,捷運龍山寺站(1號出口),22,13,4,9,0,0,28.2,0.0,13.0,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-01 13:00:00,捷運芝山站(2號出口),14,13,4,9,0,0,28.2,0.0,13.0,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-01 13:00:00,捷運公館站(2號出口),82,13,4,9,0,0,28.2,0.0,13.0,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-01 13:00:00,捷運公館站(3號出口),68,13,4,9,0,0,28.2,0.0,13.0,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-01 13:00:00,捷運科技大樓站,23,13,4,9,0,0,28.2,0.0,13.0,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-01 14:00:00,捷運公館站(2號出口),86,14,4,9,0,0,28.1,0.0,11.1,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-01 14:00:00,捷運公館站(3號出口),61,14,4,9,0,0,28.1,0.0,11.1,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-01 14:00:00,捷運科技大樓站,31,14,4,9,0,0,28.1,0.0,11.1,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-01 14:00:00,捷運芝山站(2號出口),13,14,4,9,0,0,28.1,0.0,11.1,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-01 14:00:00,捷運龍山寺站(1號出口),26,14,4,9,0,0,28.1,0.0,11.1,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-01 15:00:00,捷運芝山站(2號出口),19,15,4,9,0,0,28.0,0.0,11.1,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-01 15:00:00,捷運龍山寺站(1號出口),27,15,4,9,0,0,28.0,0.0,11.1,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-01 15:00:00,捷運科技大樓站,35,15,4,9,0,0,28.0,0.0,11.1,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-01 15:00:00,捷運公館站(3號出口),61,15,4,9,0,0,28.0,0.0,11.1,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-01 15:00:00,捷運公館站(2號出口),69,15,4,9,0,0,28.0,0.0,11.1,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-01 16:00:00,捷運公館站(2號出口),62,16,4,9,0,0,27.4,0.0,13.0,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-01 16:00:00,捷運公館站(3號出口),41,16,4,9,0,0,27.4,0.0,13.0,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-01 16:00:00,捷運科技大樓站,43,16,4,9,0,0,27.4,0.0,13.0,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-01 16:00:00,捷運芝山站(2號出口),31,16,4,9,0,0,27.4,0.0,13.0,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-01 16:00:00,捷運龍山寺站(1號出口),47,16,4,9,0,0,27.4,0.0,13.0,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-01 17:00:00,捷運芝山站(2號出口),34,17,4,9,0,1,27.5,0.1,13.0,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-01 17:00:00,捷運科技大樓站,15,17,4,9,0,1,27.5,0.1,13.0,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-01 17:00:00,捷運龍山寺站(1號出口),39,17,4,9,0,1,27.5,0.1,13.0,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-01 17:00:00,捷運公館站(2號出口),36,17,4,9,0,1,27.5,0.1,13.0,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-01 17:00:00,捷運公館站(3號出口),17,17,4,9,0,1,27.5,0.1,13.0,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-01 18:00:00,捷運公館站(2號出口),53,18,4,9,0,1,27.5,0.1,11.1,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-01 18:00:00,捷運公館站(3號出口),30,18,4,9,0,1,27.5,0.1,11.1,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-01 18:00:00,捷運科技大樓站,47,18,4,9,0,1,27.5,0.1,11.1,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-01 18:00:00,捷運芝山站(2號出口),50,18,4,9,0,1,27.5,0.1,11.1,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-01 18:00:00,捷運龍山寺站(1號出口),28,18,4,9,0,1,27.5,0.1,11.1,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-01 19:00:00,捷運芝山站(2號出口),70,19,4,9,0,1,27.5,0.0,11.1,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-01 19:00:00,捷運公館站(2號出口),59,19,4,9,0,1,27.5,0.0,11.1,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-01 19:00:00,捷運公館站(3號出口),23,19,4,9,0,1,27.5,0.0,11.1,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-01 19:00:00,捷運科技大樓站,23,19,4,9,0,1,27.5,0.0,11.1,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-01 19:00:00,捷運龍山寺站(1號出口),38,19,4,9,0,1,27.5,0.0,11.1,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-01 20:00:00,捷運龍山寺站(1號出口),22,20,4,9,0,0,27.5,0.0,11.1,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-01 20:00:00,捷運科技大樓站,15,20,4,9,0,0,27.5,0.0,11.1,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-01 20:00:00,捷運芝山站(2號出口),37,20,4,9,0,0,27.5,0.0,11.1,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-01 20:00:00,捷運公館站(3號出口),30,20,4,9,0,0,27.5,0.0,11.1,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-01 20:00:00,捷運公館站(2號出口),61,20,4,9,0,0,27.5,0.0,11.1,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-01 21:00:00,捷運公館站(2號出口),64,21,4,9,0,0,27.5,0.0,9.3,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-01 21:00:00,捷運公館站(3號出口),33,21,4,9,0,0,27.5,0.0,9.3,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-01 21:00:00,捷運科技大樓站,12,21,4,9,0,0,27.5,0.0,9.3,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-01 21:00:00,捷運芝山站(2號出口),24,21,4,9,0,0,27.5,0.0,9.3,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-01 21:00:00,捷運龍山寺站(1號出口),24,21,4,9,0,0,27.5,0.0,9.3,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-01 22:00:00,捷運芝山站(2號出口),16,22,4,9,0,0,27.9,0.0,9.3,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-01 22:00:00,捷運科技大樓站,22,22,4,9,0,0,27.9,0.0,9.3,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-01 22:00:00,捷運龍山寺站(1號出口),13,22,4,9,0,0,27.9,0.0,9.3,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-01 22:00:00,捷運公館站(2號出口),43,22,4,9,0,0,27.9,0.0,9.3,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-01 22:00:00,捷運公館站(3號出口),47,22,4,9,0,0,27.9,0.0,9.3,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-01 23:00:00,捷運公館站(2號出口),26,23,4,9,0,0,28.3,0.0,11.1,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-01 23:00:00,捷運公館站(3號出口),19,23,4,9,0,0,28.3,0.0,11.1,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-01 23:00:00,捷運科技大樓站,9,23,4,9,0,0,28.3,0.0,11.1,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-01 23:00:00,捷運芝山站(2號出口),23,23,4,9,0,0,28.3,0.0,11.1,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-01 23:00:00,捷運龍山寺站(1號出口),7,23,4,9,0,0,28.3,0.0,11.1,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-02 00:00:00,捷運公館站(2號出口),7,0,5,9,1,0,28.7,0.6,11.1,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-02 00:00:00,捷運公館站(3號出口),1,0,5,9,1,0,28.7,0.6,11.1,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-02 00:00:00,捷運科技大樓站,10,0,5,9,1,0,28.7,0.6,11.1,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-02 00:00:00,捷運芝山站(2號出口),4,0,5,9,1,0,28.7,0.6,11.1,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-02 00:00:00,捷運龍山寺站(1號出口),3,0,5,9,1,0,28.7,0.6,11.1,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-02 01:00:00,捷運龍山寺站(1號出口),5,1,5,9,1,0,29.6,0.3,11.1,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-02 01:00:00,捷運芝山站(2號出口),0,1,5,9,1,0,29.6,0.3,11.1,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-02 01:00:00,捷運科技大樓站,2,1,5,9,1,0,29.6,0.3,11.1,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-02 01:00:00,捷運公館站(3號出口),0,1,5,9,1,0,29.6,0.3,11.1,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-02 01:00:00,捷運公館站(2號出口),2,1,5,9,1,0,29.6,0.3,11.1,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-02 02:00:00,捷運公館站(2號出口),0,2,5,9,1,0,30.4,0.5,11.1,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-02 02:00:00,捷運公館站(3號出口),0,2,5,9,1,0,30.4,0.5,11.1,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-02 02:00:00,捷運科技大樓站,1,2,5,9,1,0,30.4,0.5,11.1,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-02 02:00:00,捷運芝山站(2號出口),0,2,5,9,1,0,30.4,0.5,11.1,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-02 02:00:00,捷運龍山寺站(1號出口),5,2,5,9,1,0,30.4,0.5,11.1,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-02 04:00:00,捷運公館站(2號出口),1,4,5,9,1,0,31.7,1.4,14.8,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-02 04:00:00,捷運公館站(3號出口),0,4,5,9,1,0,31.7,1.4,14.8,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-02 04:00:00,捷運科技大樓站,0,4,5,9,1,0,31.7,1.4,14.8,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-02 04:00:00,捷運芝山站(2號出口),0,4,5,9,1,0,31.7,1.4,14.8,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-02 04:00:00,捷運龍山寺站(1號出口),3,4,5,9,1,0,31.7,1.4,14.8,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-02 05:00:00,捷運龍山寺站(1號出口),2,5,5,9,1,0,31.7,0.3,14.8,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-02 05:00:00,捷運芝山站(2號出口),0,5,5,9,1,0,31.7,0.3,14.8,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-02 05:00:00,捷運公館站(2號出口),1,5,5,9,1,0,31.7,0.3,14.8,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-02 05:00:00,捷運公館站(3號出口),0,5,5,9,1,0,31.7,0.3,14.8,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-02 05:00:00,捷運科技大樓站,0,5,5,9,1,0,31.7,0.3,14.8,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-02 06:00:00,捷運公館站(2號出口),6,6,5,9,1,0,31.7,0.3,14.8,大安區,25.01491,121.53438,99,6,40.45317539,5,190.7485357,0,965.9170455,282433,5
2023-09-02 06:00:00,捷運公館站(3號出口),1,6,5,9,1,0,31.7,0.3,14.8,大安區,25.01551,121.53374,99,6,30.37513112,7,163.6236919,0,899.7987477,282433,5
2023-09-02 06:00:00,捷運科技大樓站,1,6,5,9,1,0,31.7,0.3,14.8,大安區,25.02605,121.5436,28,3,12.11977463,8,195.6288648,0,2231.765334,282433,5
2023-09-02 06:00:00,捷運芝山站(2號出口),4,6,5,9,1,0,31.7,0.3,14.8,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
2023-09-02 06:00:00,捷運龍山寺站(1號出口),4,6,5,9,1,0,31.7,0.3,14.8,萬華區,25.03535,121.49938,11,3,21.22241935,6,320.9681564,1,561.4599525,168875,6
2023-09-02 07:00:00,捷運芝山站(2號出口),6,7,5,9,1,1,31.1,0.4,14.8,士林區,25.10364,121.52219,50,5,26.62570734,5,465.7563126,1,644.391605,258514,5
